"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"FO 371/5964","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 386 (papers 4030 - 7415)","Germany. Code 18 File 386 (papers 4030 - 7415).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 386 (pp.4030-7415).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763629","253.656387"
"FO 371/5963","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 386 (papers 3229 - 3980)","Germany. Code 18 File 386 (papers 3229 - 3980).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 386 (pp.3229-3980).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763628","253.656387"
"FO 371/5743","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Austria. Code 3 File 75 (papers 14712 - 17623)","Austria. Code 3 File 75 (papers 14712 - 17623).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 75 (pp. 14712-17623).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763408","253.656387"
"FO 371/5584","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Mexico. Code 26 File 126 (papers 4190 - 7955)","Mexico. Code 26 File 126 (papers 4190 - 7955).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 126 (pp.4190-7955).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2763249","253.656387"
"FO 371/5732","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Albania. Code 90 File 580 (papers 19600 - 20860)","Albania. Code 90 File 580 (papers 19600 - 20860).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 580 (pp. 19600-20860).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763397","253.656387"
"FO 371/7878","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 19 (papers 5334 - 5692)","Turkey. Code 44 File 19 (papers 5334 - 5692).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 19 (pp.5334-5692).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765543","253.656387"
"FO 371/7906","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 27 (papers 11500 - 11692)","Turkey. Code 44 File 27 (papers 11500 - 11692).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 27 (pp.11500-11692).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765571","253.656387"
"FO 371/7901","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 27 (papers 10743 - 10809)","Turkey. Code 44 File 27 (papers 10743 - 10809).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 27 (pp.10743-10809).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765566","253.656387"
"FO 371/4758","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 113 (papers 11064 - 14784)","Germany. Code 18 File 113 (papers 11064 - 14784).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 113 (pp.11064-14784).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762423","253.656387"
"FO 372/1638","Foreign Office: Treaty Department and successors: General Correspondence from 1906.","General. Code 350 file 91 (pp.6141 - 8840).","General. Code 350 file 91 (pp.6141 - 8840).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 91 (pp.6141-8840).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10112 Treaties and alliances","","C2496235","253.656387"
"FO 371/6079","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Greece. Code 19 File 20 (papers 3873 - 5702)","Greece. Code 19 File 20 (papers 3873 - 5702).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 20 (pp.3873-5702).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763744","253.656387"
"FO 371/5862","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 29 (papers 10342 - 13069)","Germany. Code 18 File 29 (papers 10342 - 13069).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 29 (pp.10342-13069).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763527","253.656387"
"FO 371/4981","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Egypt. Code 16 File 6 (papers 13584 - 15790)","Egypt. Code 16 File 6 (papers 13584 - 15790).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 6 (pp.13584-15790).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762646","253.656387"
"FO 371/7874","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 18 (papers 3162 - 9252)","Turkey. Code 44 File 18 (papers 3162 - 9252).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 18 (pp.3162-9252).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765539","253.656387"
"FO 371/6936","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Siberia. Code 57 File 134 (papers 5102 - 8364)","Siberia. Code 57 File 134 (papers 5102 - 8364).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 134 (pp.5102-8364).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International","","C2764601","253.656387"
"FO 371/6529","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 143 (papers 10154 - 10507)","Turkey. Code 44 File 143 (papers 10154 - 10507).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 143 (pp.10154-10507).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764194","253.656387"
"FO 371/6528","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 143 (papers 9788 - 10122)","Turkey. Code 44 File 143 (papers 9788 - 10122).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 143 (pp.9788-10122).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764193","253.656387"
"FO 371/5760","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Austria. Code 3 File 477 (papers 17944 - 18267)","Austria. Code 3 File 477 (papers 17944 - 18267).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 477 (pp. 17944-18267).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763425","253.656387"
"FO 371/5761","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Austria. Code 3 File 477 (papers 18268 - 18767)","Austria. Code 3 File 477 (papers 18268 - 18767).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 477 (pp. 18268-18767).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763426","253.656387"
"FO 371/8194","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Russia. Code 38 File 646 (papers 6086 - 6436)","Russia. Code 38 File 646 (papers 6086 - 6436).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 646 (pp.6086-6436).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International;
        C10126 Asia","","C2765859","253.656387"
"FO 371/7802","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Persia. Code 34 File 6 (to paper 1592)","Persia. Code 34 File 6 (to paper 1592).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 6 (to pp.1592).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765467","253.656387"
"FO 371/7488","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 99 (papers 16247 - 16835)","Germany. Code 18 File 99 (papers 16247 - 16835).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 99 (pp. 16247-16835).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2765153","253.656387"
"FO 371/6924","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Russia. Code 38 File 8614 (papers 10737 - 11426)","Russia. Code 38 File 8614 (papers 10737 - 11426).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 8614 (pp.10737-11426).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International;
        C10126 Asia","","C2764589","253.656387"
"FO 371/7494","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Germany. Code 18 File 116 (papers 7752 - 12836)","Germany. Code 18 File 116 (papers 7752 - 12836).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 116 (pp. 7752-12836).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2765159","253.656387"
"FO 371/6249","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Arabia. Code 91 File 97 (papers 2543 - 6792)","Arabia. Code 91 File 97 (papers 2543 - 6792).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 97 (pp.2543-6792).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2763914","253.656387"
"FO 371/6532","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 143 (papers 11189 - 11485)","Turkey. Code 44 File 143 (papers 11189 - 11485).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 143 (pp.11189-11485).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764197","253.656387"
"FO 371/6537","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 143 (papers 13483 - 14368)","Turkey. Code 44 File 143 (papers 13483 - 14368).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 143 (pp.13483-14368).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2764202","253.656387"
"FO 371/4497","Foreign Office: Political Departments: General Correspondence from 1906-1966. American.","Mexico. Code 26 File 65 (papers 7017 - end)","Mexico. Code 26 File 65 (papers 7017 - end).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 65 (pp.7017-end).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10049 International;
        C10125 Americas","","C2762162","253.656387"
"FO 371/7950","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 9024 (papers 12532 - 13659)","Turkey. Code 44 File 9024 (papers 12532 - 13659).","01/01/1922","19220101","31/12/1922","19221231","1922","The National Archives, Kew","6","Former Reference Dep: File 9024 (pp.12532-13659).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2765615","253.656387"
"FO 371/5114","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 61 (papers 5860 - 8513)","Turkey. Code 44 File 61 (papers 5860 - 8513).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 61 (pp.5860-8513).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762779","253.656387"
"FO 371/5791","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Bulgaria. Code 7 File 112 (papers 14460 - 18645)","Bulgaria. Code 7 File 112 (papers 14460 - 18645).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 112 (pp. 14460-18645).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763456","253.656387"
"FO 371/5792","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Bulgaria. Code 7 File 112 (papers 18673 - end)","Bulgaria. Code 7 File 112 (papers 18673 - end).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 112 (pp. 18673-end).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763457","253.656387"
"FO 371/4861","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Hungary. Code 21 File 283 (papers 4676 - 10928)","Hungary. Code 21 File 283 (papers 4676 - 10928).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 283 (pp.4676-10928).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2762526","253.656387"
"FO 371/5120","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 85 (papers 6122 - 8140)","Turkey. Code 44 File 85 (papers 6122 - 8140).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 85 (pp.6122-8140).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762785","253.656387"
"FO 371/5047","Foreign Office: Political Departments: General Correspondence from 1906-1966. Eastern.","Turkey. Code 44 File 3 (papers 3658 - 4513)","Turkey. Code 44 File 3 (papers 3658 - 4513).","01/01/1920","19200101","31/12/1920","19201231","1920","The National Archives, Kew","6","Former Reference Dep: File 3 (pp.3658-4513).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10128 Middle East;
        C10049 International","","C2762712","253.656387"
"FO 371/6086","Foreign Office: Political Departments: General Correspondence from 1906-1966. Central.","Greece. Code 19 File 60 (papers 18224 - 22742)","Greece. Code 19 File 60 (papers 18224 - 22742).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 60 (pp.18224-22742).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2763751","253.656387"
"FO 371/9390","Foreign Office: Political Departments: General Correspondence from 1906-1966. Western.","France. Code 17 File 139 (to paper 6208)","France. Code 17 File 139 (to paper 6208).","01/01/1923","19230101","31/12/1923","19231231","1923","The National Archives, Kew","6","Former Reference Dep: File 139 (to pp.6208).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International","","C2767055","253.656387"
"FO 371/6871","Foreign Office: Political Departments: General Correspondence from 1906-1966. Northern.","Russia. Code 38 File 38 (papers 12209 - 13077)","Russia. Code 38 File 38 (papers 12209 - 13077).","01/01/1921","19210101","31/12/1921","19211231","1921","The National Archives, Kew","6","Former Reference Dep: File 38 (pp.12209-13077).","","Open Document, Open Description","Normal Closure before FOI Act:","30","C10131 Europe and Russia;
        C10049 International;
        C10126 Asia","","C2764536","253.656387"
